172.19.0.1 - - [09/Feb/2024:17:42:16 +0000] "GET /keycloak/realms/ssd/.well-known/openid-configuration HTTP/1.1" 200 6318 "-" "Java/17-ea" "-"
172.19.0.1 - - [09/Feb/2024:18:29:38 +0000] "GET /keycloak/realms/ssd/.well-known/openid-configuration HTTP/1.1" 200 6318 "-" "Java/17-ea" "-"
172.19.0.1 - - [09/Feb/2024:18:29:59 +0000] "GET /spring/ChargingStation/Welcome HTTP/1.1" 200 2185 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [09/Feb/2024:18:29:59 +0000] "GET /script.js HTTP/1.1" 404 431 "https://localhost:8443/spring/ChargingStation/Welcome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [09/Feb/2024:18:30:00 +0000] "GET /favicon.ico HTTP/1.1" 404 431 "https://localhost:8443/spring/ChargingStation/Welcome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [09/Feb/2024:18:30:48 +0000] "GET /ChargingStation/Welcome/Logged HTTP/1.1" 404 431 "https://localhost:8443/spring/ChargingStation/Welcome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:34:29 +0000] "GET /keycloak/realms/ssd/.well-known/openid-configuration HTTP/1.1" 502 497 "-" "Java/17-ea" "-"
172.19.0.1 - - [10/Feb/2024:08:34:41 +0000] "GET /keycloak/realms/ssd/.well-known/openid-configuration HTTP/1.1" 200 6318 "-" "Java/17-ea" "-"
172.19.0.1 - - [10/Feb/2024:08:35:07 +0000] "GET /ChargingStation/Welcome HTTP/1.1" 200 2185 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:07 +0000] "GET /script.js HTTP/1.1" 200 20009 "https://localhost:8443/ChargingStation/Welcome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:08 +0000] "GET /favicon.ico HTTP/1.1" 302 0 "https://localhost:8443/ChargingStation/Welcome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:08 +0000] "GET /login HTTP/1.1" 200 943 "https://localhost:8443/ChargingStation/Welcome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:11 +0000] "GET /ChargingStations/markers HTTP/1.1" 200 6961952 "https://localhost:8443/ChargingStation/Welcome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:33 +0000] "GET /ChargingStation/Welcome/Logged HTTP/1.1" 302 0 "https://localhost:8443/ChargingStation/Welcome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:33 +0000] "GET /oauth2/authorization/ssd HTTP/1.1" 302 0 "https://localhost:8443/ChargingStation/Welcome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:33 +0000] "GET /keycloak/realms/ssd/protocol/openid-connect/auth?response_type=code&client_id=spring-application&scope=openid%20profile%20roles&state=OHKuZUl9nbXyOkpBxcrlphj02w5OueR6QMEifbJuMVc%3D&redirect_uri=https://localhost:8443/login/oauth2/code/ssd&nonce=xprwJn9OlqSh88onyfuO_PoxdWDiU1pjfYrWrsSRKGE HTTP/1.1" 200 7706 "https://localhost:8443/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:35 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/@patternfly/patternfly/patternfly.min.css HTTP/1.1" 200 1424075 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:35 +0000] "GET /keycloak/resources/202ad/common/keycloak/lib/pficon/pficon.css HTTP/1.1" 200 540 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:36 +0000] "GET /keycloak/resources/202ad/login/keycloak/css/login.css HTTP/1.1" 200 10388 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:36 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/css/patternfly.min.css HTTP/1.1" 200 183031 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:36 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/css/patternfly-additions.min.css HTTP/1.1" 200 225370 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:36 +0000] "GET /keycloak/resources/202ad/login/keycloak/js/passwordVisibility.js HTTP/1.1" 200 698 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:36 +0000] "GET /keycloak/resources/202ad/login/keycloak/js/authChecker.js HTTP/1.1" 200 1823 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:37 +0000] "GET /keycloak/resources/202ad/login/keycloak/img/keycloak-bg.png HTTP/1.1" 200 82000 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:37 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Regular-webfont.woff2 HTTP/1.1" 200 62073 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:37 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77307 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:37 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Light-webfont.woff2 HTTP/1.1" 200 63296 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:35:37 +0000] "GET /keycloak/resources/202ad/login/keycloak/img/favicon.ico HTTP/1.1" 200 627 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:30 +0000] "GET /keycloak/realms/ssd/broker/github/login?client_id=spring-application&tab_id=g8kjbCy05oM&session_code=eQjO_HQy3DB0MMD-fOndRc4Bo50wNITcrUEub2HPT7I HTTP/1.1" 303 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:31 +0000] "GET /keycloak/realms/ssd/broker/github/endpoint?code=f7a56b1168c1e8861f17&state=vMBKSJo1BsTTpfK7MQcAiYtngnv_Dl3Bv0C8lsCF6Fg.g8kjbCy05oM.ogUK71BfT0OD2Ud-cCOFyg HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:31 +0000] "GET /keycloak/realms/ssd/login-actions/first-broker-login?client_id=spring-application&tab_id=g8kjbCy05oM HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:31 +0000] "GET /keycloak/realms/ssd/broker/after-first-broker-login?session_code=rJFmM_JnXNUOEwvdSK-hQp3b-P9QjG-7eBgxxQ-xwPA&client_id=spring-application&tab_id=g8kjbCy05oM HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:31 +0000] "GET /keycloak/realms/ssd/login-actions/post-broker-login?client_id=spring-application&tab_id=g8kjbCy05oM HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:32 +0000] "GET /keycloak/realms/ssd/broker/after-post-broker-login?session_code=Ba-IQYehfnceI1UU6l6yQMLEKy2LHfh7SYBboZZT7-Y&client_id=spring-application&tab_id=g8kjbCy05oM HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:32 +0000] "GET /keycloak/realms/ssd/login-actions/required-action?execution=VERIFY_EMAIL&client_id=spring-application&tab_id=g8kjbCy05oM HTTP/1.1" 200 4243 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:32 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/@patternfly/patternfly/patternfly.min.css HTTP/1.1" 200 1424051 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:32 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/css/patternfly-additions.min.css HTTP/1.1" 200 225401 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:33 +0000] "GET /keycloak/resources/202ad/common/keycloak/lib/pficon/pficon.css HTTP/1.1" 200 540 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:33 +0000] "GET /keycloak/resources/202ad/login/keycloak/css/login.css HTTP/1.1" 200 10395 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:33 +0000] "GET /keycloak/resources/202ad/login/keycloak/js/authChecker.js HTTP/1.1" 200 1823 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:33 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/css/patternfly.min.css HTTP/1.1" 200 183062 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:33 +0000] "GET /keycloak/resources/202ad/login/keycloak/img/keycloak-bg.png HTTP/1.1" 200 81984 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:34 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Regular-webfont.woff2 HTTP/1.1" 200 62096 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:34 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Light-webfont.woff2 HTTP/1.1" 200 63303 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:34 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77307 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:37:34 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Bold-webfont.woff2 HTTP/1.1" 200 63855 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:03 +0000] "GET /keycloak/realms/ssd/protocol/openid-connect/auth?response_type=code&client_id=spring-application&scope=openid%20profile%20roles&state=OHKuZUl9nbXyOkpBxcrlphj02w5OueR6QMEifbJuMVc%3D&redirect_uri=https://localhost:8443/login/oauth2/code/ssd&nonce=xprwJn9OlqSh88onyfuO_PoxdWDiU1pjfYrWrsSRKGE HTTP/1.1" 200 7706 "https://localhost:8443/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:03 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/@patternfly/patternfly/patternfly.min.css HTTP/1.1" 200 1424227 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:03 +0000] "GET /keycloak/resources/202ad/login/keycloak/css/login.css HTTP/1.1" 200 10395 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:04 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/css/patternfly-additions.min.css HTTP/1.1" 200 225451 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:04 +0000] "GET /keycloak/resources/202ad/common/keycloak/lib/pficon/pficon.css HTTP/1.1" 200 540 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:04 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/css/patternfly.min.css HTTP/1.1" 200 183079 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:04 +0000] "GET /keycloak/resources/202ad/login/keycloak/js/passwordVisibility.js HTTP/1.1" 200 698 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:04 +0000] "GET /keycloak/resources/202ad/login/keycloak/js/authChecker.js HTTP/1.1" 200 1823 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:06 +0000] "GET /keycloak/realms/ssd/login-actions/registration?client_id=spring-application&tab_id=oF_gqNGr-Ss HTTP/1.1" 200 8345 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:06 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/@patternfly/patternfly/patternfly.min.css HTTP/1.1" 200 1424132 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:06 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/css/patternfly.min.css HTTP/1.1" 200 183086 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:06 +0000] "GET /keycloak/resources/202ad/common/keycloak/lib/pficon/pficon.css HTTP/1.1" 200 540 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:06 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/css/patternfly-additions.min.css HTTP/1.1" 200 225425 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:07 +0000] "GET /keycloak/resources/202ad/login/keycloak/css/login.css HTTP/1.1" 200 10395 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:07 +0000] "GET /keycloak/resources/202ad/login/keycloak/js/passwordVisibility.js HTTP/1.1" 200 698 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:07 +0000] "GET /keycloak/resources/202ad/login/keycloak/js/authChecker.js HTTP/1.1" 200 1823 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:07 +0000] "GET /keycloak/resources/202ad/login/keycloak/img/keycloak-bg.png HTTP/1.1" 200 82024 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:07 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Regular-webfont.woff2 HTTP/1.1" 200 62096 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:08 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/fonts/OpenSans-Light-webfont.woff2 HTTP/1.1" 200 63280 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:08 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77276 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:39 +0000] "POST /keycloak/realms/ssd/login-actions/registration?session_code=kfC4yI8BnH-8DyCcZwQfjBgRNWQpWxdtYntEvm29pfE&execution=ea7278d6-42cd-4fad-b0b8-5d7c98e09250&client_id=spring-application&tab_id=oF_gqNGr-Ss HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:40 +0000] "GET /keycloak/realms/ssd/login-actions/required-action?execution=VERIFY_EMAIL&client_id=spring-application&tab_id=oF_gqNGr-Ss HTTP/1.1" 200 4243 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:40 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/@patternfly/patternfly/patternfly.min.css HTTP/1.1" 200 1424099 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:40 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/css/patternfly.min.css HTTP/1.1" 200 183086 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:40 +0000] "GET /keycloak/resources/202ad/common/keycloak/node_modules/patternfly/dist/css/patternfly-additions.min.css HTTP/1.1" 200 225433 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [10/Feb/2024:08:40:41 +0000] "GET /keycloak/resources/202ad/login/keycloak/js/authChecker.js HTTP/1.1" 200 1823 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
